Date,Open,High,Low,Close,Adj Close,Volume
2015-04-03,2035.829956,2045.939941,2031.27002,2045.420044,2045.420044,498600.0
2015-04-06,2049.870117,2055.449951,2043.26001,2046.430054,2046.430054,460500.0
2015-04-07,2059.050049,2059.090088,2043.790039,2047.030029,2047.030029,436200.0
2015-04-08,2048.75,2060.189941,2046.089966,2059.26001,2059.26001,552700.0
2015-04-09,2060.300049,2064.459961,2054.169922,2058.870117,2058.870117,529900.0
2015-04-10,2066.320068,2089.090088,2065.389893,2087.76001,2087.76001,658400.0
2015-04-13,2094.100098,2099.969971,2088.820068,2098.919922,2098.919922,561800.0
2015-04-14,2101.76001,2111.72998,2095.969971,2111.719971,2111.719971,648800.0
2015-04-15,2114.560059,2122.719971,2110.25,2119.959961,2119.959961,451400.0
2015-04-16,2134.139893,2139.899902,2125.540039,2139.899902,2139.899902,476400.0
2015-04-17,2142.719971,2144.76001,2134.100098,2143.5,2143.5,464600.0
2015-04-20,2126.550049,2146.72998,2126.550049,2146.709961,2146.709961,509000.0
2015-04-21,2153.419922,2153.840088,2140.120117,2144.790039,2144.790039,561800.0
2015-04-22,2146.590088,2161.22998,2125.879883,2143.889893,2143.889893,769400.0
2015-04-23,2156.939941,2174.719971,2139.330078,2173.409912,2173.409912,521600.0
2015-04-24,2181.23999,2189.540039,2154.27002,2159.800049,2159.800049,508400.0
2015-04-27,2169.139893,2169.139893,2152.090088,2157.540039,2157.540039,392300.0
2015-04-28,2162.5,2164.52002,2144.850098,2147.669922,2147.669922,415100.0
2015-04-29,2155.01001,2156.23999,2126.360107,2142.629883,2142.629883,458100.0
2015-04-30,2134.939941,2136.899902,2121.290039,2127.169922,2127.169922,509100.0
2015-05-04,2134.51001,2139.300049,2128.719971,2132.22998,2132.22998,355600.0
2015-05-06,2122.030029,2123.219971,2095.600098,2104.580078,2104.580078,428100.0
2015-05-07,2098.47998,2099.439941,2067.98999,2091.0,2091.0,423200.0
2015-05-08,2090.189941,2094.060059,2082.719971,2085.52002,2085.52002,309500.0
2015-05-11,2106.120117,2110.790039,2097.379883,2097.379883,2097.379883,329700.0
2015-05-12,2100.629883,2101.719971,2088.639893,2096.77002,2096.77002,391900.0
2015-05-13,2100.100098,2115.360107,2100.080078,2114.159912,2114.159912,377000.0
2015-05-14,2115.590088,2121.679932,2111.719971,2120.330078,2120.330078,430800.0
2015-05-15,2132.530029,2134.360107,2104.77002,2106.5,2106.5,491700.0
2015-05-18,2108.149902,2113.719971,2099.47998,2113.719971,2113.719971,445200.0
2015-05-19,2114.290039,2126.889893,2107.620117,2120.850098,2120.850098,418500.0
2015-05-20,2128.01001,2140.23999,2125.48999,2139.540039,2139.540039,452100.0
2015-05-21,2139.679932,2140.600098,2121.48999,2122.810059,2122.810059,398100.0
2015-05-22,2131.110107,2146.100098,2126.879883,2146.100098,2146.100098,444600.0
2015-05-26,2146.469971,2148.699951,2130.300049,2143.5,2143.5,381400.0
2015-05-27,2133.48999,2134.949951,2103.639893,2107.5,2107.5,439000.0
2015-05-28,2117.77002,2123.52002,2110.889893,2110.889893,2110.889893,416100.0
2015-05-29,2109.379883,2123.389893,2106.699951,2114.800049,2114.800049,456100.0
2015-06-01,2110.120117,2110.879883,2086.0,2102.370117,2102.370117,426900.0
2015-06-02,2102.620117,2107.169922,2076.159912,2078.639893,2078.639893,520100.0
2015-06-03,2078.51001,2087.949951,2059.340088,2063.159912,2063.159912,541200.0
2015-06-04,2070.48999,2082.600098,2062.75,2072.860107,2072.860107,400400.0
2015-06-05,2062.219971,2075.02002,2060.909912,2068.100098,2068.100098,394300.0
2015-06-08,2068.51001,2068.51001,2056.5,2065.189941,2065.189941,393600.0
2015-06-09,2063.399902,2073.75,2057.209961,2064.030029,2064.030029,421900.0
2015-06-10,2079.129883,2080.030029,2049.129883,2051.320068,2051.320068,427400.0
2015-06-11,2065.070068,2065.070068,2051.100098,2056.610107,2056.610107,457000.0
2015-06-12,2068.449951,2074.780029,2044.869995,2052.169922,2052.169922,388300.0
2015-06-15,2041.069946,2049.679932,2033.719971,2042.319946,2042.319946,313900.0
2015-06-16,2045.01001,2045.77002,2008.459961,2028.719971,2028.719971,381400.0
2015-06-17,2035.47998,2037.119995,2021.5,2034.859985,2034.859985,354700.0
2015-06-18,2046.189941,2052.0,2036.780029,2041.880005,2041.880005,391000.0
2015-06-19,2056.540039,2057.709961,2044.709961,2046.959961,2046.959961,400300.0
2015-06-22,2059.600098,2068.070068,2050.300049,2055.159912,2055.159912,267000.0
2015-06-23,2071.300049,2086.090088,2066.209961,2081.199951,2081.199951,329800.0
2015-06-24,2086.689941,2087.679932,2076.780029,2085.530029,2085.530029,400800.0
2015-06-25,2077.840088,2088.159912,2073.949951,2085.060059,2085.060059,575900.0
2015-06-26,2083.399902,2097.01001,2080.790039,2090.26001,2090.26001,492800.0
2015-06-29,2056.439941,2068.850098,2054.330078,2060.48999,2060.48999,503800.0
2015-06-30,2054.830078,2075.02002,2049.439941,2074.199951,2074.199951,392400.0
2015-07-01,2077.27002,2100.340088,2072.540039,2097.889893,2097.889893,471600.0
2015-07-02,2107.110107,2110.810059,2098.76001,2107.330078,2107.330078,565300.0
2015-07-03,2107.51001,2109.679932,2094.02002,2104.409912,2104.409912,419500.0
2015-07-06,2076.060059,2089.860107,2052.22998,2053.929932,2053.929932,474000.0
2015-07-07,2067.040039,2067.929932,2028.97998,2040.290039,2040.290039,502800.0
2015-07-08,2045.880005,2046.329956,2010.829956,2016.209961,2016.209961,453100.0
2015-07-09,2000.189941,2027.810059,1983.780029,2027.810059,2027.810059,408500.0
2015-07-10,2036.890015,2037.839966,2024.76001,2031.170044,2031.170044,381300.0
2015-07-13,2033.25,2063.280029,2030.209961,2061.52002,2061.52002,426300.0
2015-07-14,2070.439941,2070.439941,2052.209961,2059.22998,2059.22998,503100.0
2015-07-15,2068.379883,2079.899902,2060.659912,2072.909912,2072.909912,619100.0
2015-07-16,2073.290039,2088.330078,2071.02002,2087.889893,2087.889893,697900.0
2015-07-17,2101.219971,2101.219971,2068.360107,2076.790039,2076.790039,819200.0
2015-07-20,2077.090088,2081.429932,2068.189941,2073.310059,2073.310059,870700.0
2015-07-21,2082.179932,2088.23999,2069.209961,2083.620117,2083.620117,727400.0
2015-07-22,2071.060059,2075.939941,2059.449951,2064.72998,2064.72998,1160800.0
2015-07-23,2068.929932,2069.199951,2053.52002,2065.070068,2065.070068,739800.0
2015-07-24,2060.659912,2060.659912,2040.300049,2045.959961,2045.959961,611900.0
2015-07-27,2034.819946,2048.149902,2032.439941,2038.810059,2038.810059,543200.0
2015-07-28,2026.329956,2045.550049,2015.910034,2039.099976,2039.099976,498500.0
2015-07-29,2053.620117,2055.949951,2037.619995,2037.619995,2037.619995,520600.0
2015-07-30,2040.23999,2044.930054,2019.030029,2019.030029,2019.030029,509300.0
2015-07-31,2026.97998,2030.160034,2004.699951,2030.160034,2030.160034,448200.0
2015-08-03,2026.25,2026.25,2005.209961,2008.48999,2008.48999,358700.0
2015-08-04,2007.75,2027.98999,2007.660034,2027.98999,2027.98999,388800.0
2015-08-05,2027.219971,2035.25,2022.97998,2029.76001,2029.76001,319200.0
2015-08-06,2037.26001,2038.410034,2011.599976,2013.290039,2013.290039,340500.0
2015-08-07,2009.390015,2012.900024,2001.130005,2010.22998,2010.22998,334600.0
2015-08-10,2008.439941,2008.550049,1993.959961,2003.170044,2003.170044,308300.0
2015-08-11,2020.150024,2021.810059,1986.459961,1986.650024,1986.650024,366400.0
2015-08-12,1980.040039,1989.099976,1948.910034,1975.469971,1975.469971,524300.0
2015-08-13,1975.469971,1990.699951,1966.02002,1983.459961,1983.459961,376600.0
2015-08-14,,,,,,
2015-08-17,1991.050049,1991.050049,1968.439941,1968.52002,1968.52002,561600.0
2015-08-18,1977.609985,1979.329956,1954.349976,1956.26001,1956.26001,472800.0
2015-08-19,1954.560059,1959.51001,1915.910034,1939.380005,1939.380005,506800.0
2015-08-20,1929.430054,1933.790039,1912.550049,1914.550049,1914.550049,397500.0
2015-08-21,1862.790039,1886.48999,1856.910034,1876.069946,1876.069946,512300.0
2015-08-24,1860.030029,1872.859985,1800.75,1829.810059,1829.810059,415200.0
2015-08-25,1840.939941,1864.300049,1806.790039,1846.630005,1846.630005,451600.0
2015-08-26,1843.699951,1895.449951,1835.579956,1894.089966,1894.089966,453400.0
2015-08-27,1912.420044,1920.390015,1898.97998,1908.0,1908.0,482700.0
2015-08-28,1932.390015,1938.609985,1927.390015,1937.670044,1937.670044,446800.0
2015-08-31,1934.119995,1941.48999,1925.52002,1941.48999,1941.48999,350900.0
2015-09-01,1934.439941,1939.670044,1914.219971,1914.22998,1914.22998,324500.0
2015-09-02,1886.140015,1920.619995,1883.5,1915.219971,1915.219971,342000.0
2015-09-03,1929.780029,1931.189941,1911.170044,1915.530029,1915.530029,297300.0
2015-09-04,1921.810059,1923.060059,1879.939941,1886.040039,1886.040039,361100.0
2015-09-07,1883.359985,1895.98999,1870.589966,1883.219971,1883.219971,288200.0
2015-09-08,1889.140015,1894.560059,1868.47998,1878.680054,1878.680054,391900.0
2015-09-09,1903.280029,1934.199951,1902.930054,1934.199951,1934.199951,516200.0
2015-09-10,1918.420044,1962.109985,1915.439941,1962.109985,1962.109985,460300.0
2015-09-11,1942.880005,1951.26001,1939.72998,1941.369995,1941.369995,503000.0
2015-09-14,1947.650024,1948.02002,1921.449951,1931.459961,1931.459961,362900.0
2015-09-15,1930.439941,1938.900024,1927.619995,1937.560059,1937.560059,390800.0
2015-09-16,1949.48999,1978.680054,1949.150024,1975.449951,1975.449951,584800.0
2015-09-17,1989.069946,1989.069946,1972.930054,1976.48999,1976.48999,510200.0
2015-09-18,1978.390015,1996.469971,1964.119995,1995.949951,1995.949951,523800.0
2015-09-21,1973.23999,1980.800049,1960.109985,1964.680054,1964.680054,376400.0
2015-09-22,1973.540039,1983.98999,1966.050049,1982.060059,1982.060059,696400.0
2015-09-23,1960.329956,1968.160034,1944.51001,1944.640015,1944.640015,857000.0
2015-09-24,1956.939941,1958.72998,1944.310059,1947.099976,1947.099976,921300.0
2015-09-25,1948.300049,1951.939941,1932.48999,1942.849976,1942.849976,796600.0
2015-09-30,1915.459961,1962.839966,1915.040039,1962.810059,1962.810059,547000.0
2015-10-01,1963.550049,1986.01001,1958.630005,1979.319946,1979.319946,679000.0
2015-10-02,1979.410034,1985.569946,1969.680054,1969.680054,1969.680054,1031000.0
2015-10-05,1981.599976,1994.650024,1975.550049,1978.25,1978.25,545600.0
2015-10-06,1996.290039,1998.02002,1985.170044,1990.650024,1990.650024,661600.0
2015-10-07,1995.869995,2006.23999,1994.550049,2005.839966,2005.839966,761700.0
2015-10-08,2016.359985,2020.189941,1998.660034,2019.530029,2019.530029,701000.0
2015-10-12,2022.329956,2030.920044,2015.430054,2021.630005,2021.630005,635100.0
2015-10-13,2021.199951,2024.5,2010.160034,2019.050049,2019.050049,605000.0
2015-10-14,2014.469971,2016.140015,2002.630005,2009.550049,2009.550049,644800.0
2015-10-15,2008.290039,2035.800049,2007.459961,2033.27002,2033.27002,498900.0
2015-10-16,2037.97998,2038.060059,2025.189941,2030.26001,2030.26001,550800.0
2015-10-19,2032.359985,2036.300049,2022.25,2030.27002,2030.27002,726800.0
2015-10-20,2031.5,2040.23999,2026.670044,2039.359985,2039.359985,958100.0
2015-10-21,2039.25,2053.949951,2035.589966,2042.97998,2042.97998,668900.0
2015-10-22,2040.430054,2042.569946,2019.530029,2023.0,2023.0,695800.0
2015-10-23,2043.670044,2054.820068,2036.920044,2040.400024,2040.400024,649000.0
2015-10-26,2049.409912,2049.600098,2039.969971,2048.080078,2048.080078,460000.0
2015-10-27,2043.52002,2045.810059,2036.219971,2044.650024,2044.650024,449200.0
2015-10-28,2045.670044,2045.670044,2032.390015,2042.51001,2042.51001,402200.0
2015-10-29,2050.969971,2064.719971,2032.560059,2034.160034,2034.160034,481300.0
2015-10-30,2034.780029,2038.560059,2027.800049,2029.469971,2029.469971,380700.0
2015-11-02,2033.150024,2036.050049,2028.199951,2035.23999,2035.23999,366400.0
2015-11-03,2042.599976,2053.23999,2040.75,2048.399902,2048.399902,591700.0
2015-11-04,2053.51001,2056.120117,2042.380005,2052.77002,2052.77002,545100.0
2015-11-05,2049.300049,2050.439941,2039.930054,2049.409912,2049.409912,349100.0
2015-11-06,2048.169922,2055.139893,2038.459961,2041.069946,2041.069946,465000.0
2015-11-09,2038.589966,2038.589966,2022.52002,2025.699951,2025.699951,435400.0
2015-11-10,2015.449951,2015.449951,1988.540039,1996.589966,1996.589966,417500.0
2015-11-11,1993.810059,2001.72998,1983.140015,1997.27002,1997.27002,286600.0
2015-11-12,1997.319946,1998.660034,1991.280029,1993.359985,1993.359985,389400.0
2015-11-13,1975.969971,1981.27002,1969.709961,1973.290039,1973.290039,342300.0
2015-11-16,1945.680054,1956.089966,1942.849976,1943.02002,1943.02002,433400.0
2015-11-17,1967.359985,1974.079956,1959.219971,1963.579956,1963.579956,417600.0
2015-11-18,1967.25,1973.160034,1961.430054,1962.880005,1962.880005,541900.0
2015-11-19,1976.939941,1988.920044,1972.849976,1988.910034,1988.910034,422500.0
2015-11-20,1988.959961,1993.969971,1985.930054,1989.859985,1989.859985,413700.0
2015-11-23,1995.920044,2008.339966,1992.859985,2003.699951,2003.699951,383200.0
2015-11-24,2004.290039,2019.949951,2003.060059,2016.290039,2016.290039,417000.0
2015-11-25,2018.23999,2018.930054,2007.910034,2009.420044,2009.420044,391600.0
2015-11-26,2014.880005,2033.180054,2014.880005,2030.680054,2030.680054,454500.0
2015-11-27,2038.709961,2038.719971,2026.400024,2028.98999,2028.98999,482000.0
2015-11-30,2022.380005,2022.380005,1987.119995,1991.969971,1991.969971,452900.0
2015-12-01,2001.51001,2026.329956,2001.51001,2023.930054,2023.930054,573300.0
2015-12-02,2026.079956,2026.189941,2009.290039,2009.290039,2009.290039,631300.0
2015-12-03,2000.199951,2000.199951,1981.589966,1994.069946,1994.069946,365900.0
2015-12-04,1972.160034,1983.02002,1970.47998,1974.400024,1974.400024,379500.0
2015-12-07,1987.619995,1988.040039,1963.660034,1963.670044,1963.670044,382100.0
2015-12-08,1964.219971,1971.069946,1948.430054,1949.040039,1949.040039,406200.0
2015-12-09,1951.390015,1956.699951,1944.780029,1948.23999,1948.23999,378100.0
2015-12-10,1947.209961,1956.839966,1940.400024,1952.069946,1952.069946,377800.0
2015-12-11,1952.819946,1961.0,1943.670044,1948.619995,1948.619995,380700.0
2015-12-14,1926.359985,1930.400024,1919.219971,1927.819946,1927.819946,439700.0
2015-12-15,1935.819946,1938.040039,1925.75,1932.969971,1932.969971,434700.0
2015-12-16,1950.150024,1975.630005,1950.050049,1969.400024,1969.400024,475100.0
2015-12-17,1984.060059,1987.829956,1967.640015,1977.959961,1977.959961,379600.0
2015-12-18,1960.319946,1981.420044,1958.119995,1975.319946,1975.319946,677700.0
2015-12-21,1974.26001,1986.660034,1968.140015,1981.189941,1981.189941,539600.0
2015-12-22,1984.369995,1992.719971,1971.319946,1992.560059,1992.560059,577200.0
2015-12-23,1994.199951,2007.420044,1989.300049,1999.219971,1999.219971,502400.0
2015-12-24,2009.339966,2009.98999,1990.650024,1990.650024,1990.650024,504600.0
2015-12-28,1990.589966,1991.189941,1964.060059,1964.060059,1964.060059,396600.0
2015-12-29,1956.48999,1968.569946,1946.209961,1966.310059,1966.310059,401400.0
2015-12-30,1973.030029,1974.670044,1958.780029,1961.310059,1961.310059,304500.0
2016-01-04,1954.469971,1954.52002,1918.76001,1918.76001,1918.76001,359000.0
2016-01-05,1911.930054,1937.569946,1911.930054,1930.530029,1930.530029,446500.0
2016-01-06,1934.25,1934.25,1911.609985,1925.430054,1925.430054,594600.0
2016-01-07,1915.709961,1926.410034,1901.23999,1904.329956,1904.329956,393000.0
2016-01-08,1889.420044,1918.25,1883.819946,1917.619995,1917.619995,430200.0
2016-01-11,1897.180054,1907.430054,1892.689941,1894.839966,1894.839966,328800.0
2016-01-12,1907.609985,1910.589966,1888.939941,1890.859985,1890.859985,295100.0
2016-01-13,1904.329956,1921.0,1902.48999,1916.280029,1916.280029,265200.0
2016-01-14,1893.180054,1900.47998,1882.02002,1900.01001,1900.01001,311000.0
2016-01-15,1915.829956,1918.300049,1873.349976,1878.869995,1878.869995,312400.0
2016-01-18,1856.030029,1882.209961,1854.550049,1878.449951,1878.449951,276900.0
2016-01-19,1879.800049,1889.900024,1866.76001,1889.640015,1889.640015,335300.0
2016-01-20,1885.359985,1885.359985,1830.060059,1845.449951,1845.449951,407300.0
2016-01-21,1848.099976,1860.02002,1838.040039,1840.530029,1840.530029,433700.0
2016-01-22,1860.300049,1879.430054,1859.540039,1879.430054,1879.430054,408500.0
2016-01-25,1890.150024,1901.219971,1882.73999,1893.430054,1893.430054,315300.0
2016-01-26,1881.869995,1884.130005,1862.97998,1871.689941,1871.689941,298800.0
2016-01-27,1888.069946,1902.030029,1883.390015,1897.869995,1897.869995,348900.0
2016-01-28,1885.380005,1907.560059,1877.780029,1906.939941,1906.939941,354300.0
2016-01-29,1905.01001,1912.069946,1888.47998,1912.060059,1912.060059,386600.0
2016-02-01,1919.619995,1926.109985,1912.849976,1924.819946,1924.819946,440300.0
2016-02-02,1914.959961,1920.02002,1906.060059,1906.599976,1906.599976,412300.0
2016-02-03,1893.829956,1894.719971,1882.75,1890.670044,1890.670044,408600.0
2016-02-04,1900.47998,1917.089966,1897.180054,1916.26001,1916.26001,365800.0
2016-02-05,1914.550049,1921.76001,1910.310059,1917.790039,1917.790039,305800.0
2016-02-11,1872.680054,1877.77002,1858.900024,1861.540039,1861.540039,386400.0
2016-02-12,1850.670044,1857.119995,1817.969971,1835.280029,1835.280029,470500.0
2016-02-15,1857.329956,1864.619995,1847.599976,1862.199951,1862.199951,284600.0
2016-02-16,1870.099976,1892.150024,1868.109985,1888.300049,1888.300049,388300.0
2016-02-17,1889.410034,1897.369995,1881.030029,1883.939941,1883.939941,344600.0
2016-02-18,1909.400024,1910.119995,1898.48999,1908.839966,1908.839966,332600.0
2016-02-19,1904.5,1916.23999,1902.23999,1916.23999,1916.23999,312200.0
2016-02-22,1911.560059,1921.140015,1905.849976,1916.359985,1916.359985,267900.0
2016-02-23,1928.849976,1929.530029,1909.790039,1914.219971,1914.219971,326800.0
2016-02-24,1908.709961,1918.630005,1906.189941,1912.530029,1912.530029,281600.0
2016-02-25,1919.079956,1928.48999,1906.98999,1918.569946,1918.569946,305800.0
2016-02-26,1927.099976,1927.800049,1917.069946,1920.160034,1920.160034,280200.0
2016-02-29,1921.76001,1927.050049,1916.660034,1916.660034,1916.660034,275100.0
2016-03-02,1944.27002,1949.939941,1942.23999,1947.420044,1947.420044,323400.0
2016-03-03,1957.829956,1958.170044,1946.569946,1958.170044,1958.170044,421000.0
2016-03-04,1956.01001,1958.459961,1949.469971,1955.630005,1955.630005,316400.0
2016-03-07,1961.26001,1963.430054,1955.969971,1957.869995,1957.869995,344600.0
2016-03-08,1958.939941,1958.939941,1935.550049,1946.119995,1946.119995,358700.0
2016-03-09,1940.550049,1952.949951,1938.319946,1952.949951,1952.949951,355400.0
2016-03-10,1958.869995,1976.189941,1955.670044,1969.329956,1969.329956,352300.0
2016-03-11,1968.300049,1975.869995,1966.650024,1971.410034,1971.410034,303400.0
2016-03-14,1985.73999,1985.900024,1970.560059,1972.27002,1972.27002,357100.0
2016-03-15,1975.609985,1979.459961,1966.439941,1969.969971,1969.969971,264600.0
2016-03-16,1971.579956,1982.079956,1969.660034,1974.900024,1974.900024,294500.0
2016-03-17,1984.689941,2000.300049,1984.329956,1987.98999,1987.98999,291600.0
2016-03-18,1996.310059,1996.310059,1986.040039,1992.119995,1992.119995,385800.0
2016-03-21,1999.25,2003.119995,1982.699951,1989.76001,1989.76001,323300.0
2016-03-22,1993.369995,1997.76001,1986.869995,1996.810059,1996.810059,383800.0
2016-03-23,1996.469971,2001.670044,1989.839966,1995.119995,1995.119995,367600.0
2016-03-24,1988.459961,1992.76001,1981.170044,1985.969971,1985.969971,341200.0
2016-03-25,1991.060059,1991.060059,1981.530029,1983.810059,1983.810059,463400.0
2016-03-28,1984.930054,1992.459961,1981.369995,1982.540039,1982.540039,410500.0
2016-03-29,1986.930054,1997.329956,1984.069946,1994.910034,1994.910034,385500.0
2016-03-30,2005.23999,2009.099976,1998.51001,2002.140015,2002.140015,368300.0
2016-03-31,2005.719971,2007.430054,1986.73999,1995.849976,1995.849976,335100.0
2016-04-01,1994.77002,1994.77002,1970.170044,1973.569946,1973.569946,392300.0
2016-04-04,1974.72998,1979.030029,1969.349976,1978.969971,1978.969971,363300.0
2016-04-05,1972.380005,1973.170044,1959.26001,1962.73999,1962.73999,368200.0
2016-04-06,1963.170044,1975.089966,1961.51001,1971.319946,1971.319946,358000.0
2016-04-07,1978.75,1980.430054,1964.98999,1973.890015,1973.890015,434100.0
2016-04-08,1961.290039,1972.119995,1954.109985,1972.050049,1972.050049,400600.0
2016-04-11,1972.25,1973.900024,1963.209961,1970.369995,1970.369995,379500.0
2016-04-12,1970.5,1981.72998,1968.5,1981.319946,1981.319946,387300.0
2016-04-14,2004.150024,2016.030029,2000.829956,2015.930054,2015.930054,473500.0
2016-04-15,2013.380005,2016.949951,2008.680054,2014.709961,2014.709961,317700.0
2016-04-18,2001.349976,2009.550049,1998.48999,2009.099976,2009.099976,339200.0
2016-04-19,2015.099976,2020.290039,2007.680054,2011.359985,2011.359985,401200.0
2016-04-20,2017.050049,2023.77002,2005.819946,2005.829956,2005.829956,424000.0
2016-04-21,2014.599976,2022.099976,2009.449951,2022.099976,2022.099976,392100.0
2016-04-22,2014.930054,2017.900024,2010.939941,2015.48999,2015.48999,480500.0
2016-04-25,2016.050049,2016.650024,2007.180054,2014.550049,2014.550049,397700.0
2016-04-26,2013.26001,2021.589966,2011.849976,2019.630005,2019.630005,509300.0
2016-04-27,2019.310059,2019.859985,2012.75,2015.400024,2015.400024,412800.0
2016-04-28,2020.829956,2022.98999,1998.599976,2000.930054,2000.930054,341100.0
2016-04-29,1998.680054,1999.339966,1983.300049,1994.150024,1994.150024,401100.0
2016-05-02,1991.839966,1991.839966,1977.030029,1978.150024,1978.150024,328200.0
2016-05-03,1988.339966,1989.410034,1979.660034,1986.410034,1986.410034,310500.0
2016-05-04,1978.23999,1982.380005,1969.219971,1976.709961,1976.709961,352700.0
2016-05-09,1974.52002,1976.140015,1962.920044,1967.810059,1967.810059,342200.0
2016-05-10,1965.859985,1982.5,1964.900024,1982.5,1982.5,369100.0
2016-05-11,1989.170044,1989.170044,1970.47998,1980.099976,1980.099976,398500.0
2016-05-12,1973.280029,1981.48999,1970.540039,1977.48999,1977.48999,462900.0
2016-05-13,1979.969971,1980.449951,1962.77002,1966.98999,1966.98999,509100.0
2016-05-16,1961.910034,1970.530029,1961.319946,1967.910034,1967.910034,526700.0
2016-05-17,1973.859985,1975.099976,1962.569946,1968.060059,1968.060059,597600.0
2016-05-18,1962.780029,1964.339966,1945.560059,1956.72998,1956.72998,696300.0
2016-05-19,1953.910034,1954.290039,1942.47998,1946.780029,1946.780029,505900.0
2016-05-20,1943.839966,1951.5,1940.359985,1947.670044,1947.670044,388100.0
2016-05-23,1954.26001,1956.77002,1940.439941,1955.25,1955.25,399500.0
2016-05-24,1951.180054,1951.390015,1937.670044,1937.680054,1937.680054,517100.0
2016-05-25,1953.630005,1964.910034,1951.170044,1960.51001,1960.51001,656900.0
2016-05-26,1965.810059,1967.449951,1955.969971,1957.060059,1957.060059,558300.0
2016-05-27,1962.329956,1971.27002,1959.75,1969.170044,1969.170044,523500.0
2016-05-30,1969.719971,1970.540039,1955.48999,1967.130005,1967.130005,550500.0
2016-05-31,1962.469971,1984.180054,1958.160034,1983.400024,1983.400024,657000.0
2016-06-01,1976.869995,1986.76001,1975.819946,1982.719971,1982.719971,502300.0
2016-06-02,1983.859985,1988.0,1978.819946,1985.109985,1985.109985,474200.0
2016-06-03,1991.579956,1991.579956,1979.660034,1985.839966,1985.839966,540900.0
2016-06-07,1993.079956,2011.670044,1992.77002,2011.630005,2011.630005,481300.0
2016-06-08,2013.719971,2027.089966,2008.589966,2027.079956,2027.079956,497900.0
2016-06-09,2028.02002,2035.27002,2012.140015,2024.170044,2024.170044,599700.0
2016-06-10,2022.77002,2022.77002,2014.150024,2017.630005,2017.630005,404300.0
2016-06-13,2001.030029,2001.790039,1976.689941,1979.060059,1979.060059,443000.0
2016-06-14,1976.800049,1982.319946,1965.339966,1972.030029,1972.030029,439900.0
2016-06-15,1972.0,1975.869995,1960.969971,1968.829956,1968.829956,376800.0
2016-06-16,1971.530029,1974.01001,1944.800049,1951.98999,1951.98999,438800.0
2016-06-17,1966.22998,1970.540039,1949.599976,1953.400024,1953.400024,485300.0
2016-06-20,1974.430054,1984.069946,1969.560059,1981.119995,1981.119995,391300.0
2016-06-21,1977.800049,1983.869995,1971.98999,1982.699951,1982.699951,557400.0
2016-06-22,1981.780029,1994.76001,1979.369995,1992.579956,1992.579956,407400.0
2016-06-23,1989.420044,1990.709961,1980.140015,1986.709961,1986.709961,455400.0
2016-06-24,2001.550049,2001.550049,1892.75,1925.23999,1925.23999,750500.0
2016-06-27,1901.849976,1926.869995,1900.829956,1926.849976,1926.849976,394300.0
2016-06-28,1907.709961,1937.98999,1907.48999,1936.219971,1936.219971,373500.0
2016-06-29,1946.310059,1966.209961,1941.900024,1956.359985,1956.359985,451200.0
2016-06-30,1971.540039,1972.810059,1959.280029,1970.349976,1970.349976,349900.0
2016-07-01,1977.359985,1993.97998,1975.890015,1987.319946,1987.319946,448100.0
2016-07-04,1989.439941,1997.369995,1985.109985,1995.300049,1995.300049,468600.0
2016-07-05,1995.689941,1996.77002,1985.939941,1989.849976,1989.849976,405500.0
2016-07-06,1980.109985,1982.800049,1944.329956,1953.119995,1953.119995,457400.0
2016-07-07,1963.300049,1976.48999,1959.829956,1974.079956,1974.079956,378800.0
2016-07-08,1972.280029,1979.75,1956.910034,1963.099976,1963.099976,356500.0
2016-07-11,1979.359985,1990.949951,1977.810059,1988.540039,1988.540039,337800.0
2016-07-12,1991.130005,1998.030029,1986.449951,1991.22998,1991.22998,432700.0
2016-07-13,2007.650024,2013.599976,1995.839966,2005.550049,2005.550049,357600.0
2016-07-14,2004.119995,2009.670044,1997.939941,2008.77002,2008.77002,340200.0
2016-07-15,2015.369995,2022.339966,2011.099976,2017.26001,2017.26001,477800.0
2016-07-18,2018.219971,2022.109985,2012.300049,2021.109985,2021.109985,380100.0
2016-07-19,2022.800049,2023.219971,2010.27002,2016.890015,2016.890015,380800.0
2016-07-20,2013.400024,2015.469971,2003.869995,2015.459961,2015.459961,316300.0
2016-07-21,2019.359985,2020.550049,2007.589966,2012.219971,2012.219971,391000.0
2016-07-22,2005.369995,2014.439941,2002.660034,2010.339966,2010.339966,321000.0
2016-07-25,2014.73999,2020.689941,2006.630005,2012.319946,2012.319946,350200.0
2016-07-26,2009.400024,2027.339966,2008.25,2027.339966,2027.339966,338600.0
2016-07-27,2027.069946,2030.689941,2021.150024,2025.050049,2025.050049,411700.0
2016-07-28,2029.069946,2029.380005,2014.359985,2021.099976,2021.099976,350900.0
2016-07-29,2023.23999,2028.98999,2016.189941,2016.189941,2016.189941,366400.0
2016-08-01,2024.709961,2031.579956,2024.569946,2029.609985,2029.609985,369600.0
2016-08-02,2023.550049,2026.099976,2017.589966,2019.030029,2019.030029,409900.0
2016-08-03,2008.680054,2008.680054,1993.0,1994.790039,1994.790039,485900.0
2016-08-04,2006.079956,2006.47998,1994.72998,2000.030029,2000.030029,326500.0
2016-08-05,2006.22998,2018.160034,2004.369995,2017.939941,2017.939941,289300.0
